"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
e8b80910-d2dc-47c3-b66c-973177c67ee9,853f6d04-4ec1-4a1b-8d20-09f1c8c00a9b,"#N/A","#N/A",9e9d1299-0d74-424a-bec0-0b75750a7198,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e8de9615-3777-42fe-9697-3e48f534f7d1,59ba3ded-5329-44b0-96f7-f241cb95306a,"#N/A","#N/A",2b5ec20b-406a-4f09-8e49-2e9585bbaf30,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e8e1d1a8-3e51-4c3f-80f3-0921500a2486,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A",c87a9228-f10c-4368-86d7-cfa771f3e01c,User Needs Help,false,"#N/A",Medium,Existing problem,Closed,Enable Manager v5,"#N/A","#N/A","#N/A",Question,"#N/A"
e8f82c1d-9f41-474f-96da-8184d2c3de31,9d6f00a2-5127-49ef-8922-4a0fbb277c3b,"#N/A","#N/A",b831f0dc-2dc9-463b-be5b-dd451ce850e6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e928d470-8644-4623-9ad8-c5fd42adb689,7b95ea41-2644-477d-8f28-0155cf3cb67f,"#N/A","#N/A",ee37edd6-1ef0-4fc7-af5f-ffd609887bcf,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
e94e907a-3e8a-46b8-bb0a-7f8bde3f0df9,657f8fc5-2246-4165-be09-327fa8331e71,"#N/A","#N/A",d17149cd-3767-4b69-9e79-a8e00c94bf13,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e99127c9-a2f0-407c-805e-8255a48a4b3f,e7ff9e2d-8eaa-42a5-88a2-0e79e85a51fd,"#N/A","#N/A",3c5d15ef-f5ed-4d33-81e2-a2bd5879e12f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e9c1ddc3-24a6-4f9b-a00b-0ef6bf5d7699,ecf94f26-d115-47a3-805c-4060cf9e542d,"#N/A","#N/A",39481e95-69c4-4825-82c0-b13debb5ed54,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e9cddeae-e355-4774-ab26-805463547542,07f02b8a-4e74-40b8-886f-dde2dc55b552,"#N/A","#N/A",85497e79-028a-4d53-a3bb-a6555282a887,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e9ceec94-11f9-4ce6-ab38-82e4e948a51e,d3a73ae7-b2b4-4304-b478-a1a95c0ffb0b,"#N/A","#N/A",24e1a831-766f-4fbf-9b03-36416a1a6ecd,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e9d6e946-ea51-4621-b8db-d0b4d0433d0f,5941b6a5-5170-432e-9701-fa58e1eea3c8,"#N/A","#N/A",6c54076c-ccec-4165-9f30-01d4e6f5b67e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
e9e0b316-5a8d-439b-a641-558ba457cdf7,dff01967-17f1-4b93-b03d-4c332056625c,"#N/A","#N/A",c0e5962d-4de7-47e5-9117-d80b226e9367,EMEA Case,false,"#N/A",Medium,User didn't attend training,Closed,How to use parameters,"#N/A","#N/A","#N/A",Problem,"#N/A"
e9fdab4a-def7-4b3a-8122-00c5f55977f2,d0cc7617-47ea-4970-bfe0-d8b7b50be01b,"#N/A","#N/A",6e4f680f-49d5-4902-b0ba-a10b14a1f83c,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ea27a5a3-b193-4ef3-ba91-ae0ef8aebafb,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",f5f39f9e-83a6-4e65-ace8-e8e229345018,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ea4ce0b8-630a-4851-bcbf-a6b440fc7d36,d3053ca7-894e-4b3d-b4ea-1974b5686046,"#N/A","#N/A",3bd6fc51-1105-4441-ba7b-46c114405359,User Needs Help,false,"#N/A",Medium,New problem,New,Quickmerge Setup,"#N/A","#N/A","#N/A",Problem,"#N/A"
ea59a260-efa9-4f8a-8b6a-e30148946e57,07ffc794-3916-4ba1-8808-14e099ffb6d1,"#N/A","#N/A",1f2fae01-3341-4d05-af45-088c89ad6343,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ea9620c1-1659-4c4d-931c-104ce2a11ed1,185fc0c9-6005-4fb7-8a86-3a035173bad4,"#N/A","#N/A",5df33edf-179a-41ef-8a2f-67743ffd654f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
eaffada2-cfea-497a-9f32-2557c25b79ce,1428ad1a-54ab-4a26-9fa9-3132d8c35782,"#N/A","#N/A",f1eac7c3-ae74-401f-8303-976bbf789541,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
eb0089f8-9f13-49bd-a5ef-64f7b35774db,2214be73-a2ef-4d40-9324-b63950d20651,"#N/A","#N/A",3f30462a-228b-49a4-8a19-f71ff982f117,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
eb133533-c7cf-4a7b-b9ea-fe39b377f45d,059ae66a-ad74-4874-b3a7-319fa8e908cb,"#N/A","#N/A",38c0467d-84f4-447b-9709-a5bf9be0db72,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
eb4a7c9d-27ac-42ae-89dd-e54c8783536f,eae27594-399b-4f0a-8625-73a120c40b36,"#N/A","#N/A",66919792-673d-4ecf-992c-32e99c2e6554,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
eb5e0f0b-ebb6-4d74-81f3-3c18ac1d7292,f782f506-826c-47d4-95d2-69f4e289526c,"#N/A","#N/A",86902217-ac65-4473-af5e-26e908dbedc4,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
eb7e3dbc-325f-4aa2-a3e0-cc651bb94b2b,d13be5bd-0de2-4c54-976e-de3f9caa1018,"#N/A","#N/A",caeb3da5-62aa-4d31-9509-cf7cc5038923,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ebc4370d-f778-4edb-a7e2-284d206d0013,56c3380d-3fef-4f9d-9a48-939666a8bddd,"#N/A","#N/A",8d406089-db7f-426c-a07e-229924fb1e05,User Needs Help,false,"#N/A",Medium,User didn't attend training,On Hold,Integration not working,"#N/A","#N/A","#N/A",Problem,"#N/A"
ebcf9bb1-6bd2-4762-adeb-857802582362,5d3d94e5-a96e-47d4-8a8b-659f31066b00,"#N/A","#N/A",ecf3b3a5-e803-44c4-b468-840e2be26db3,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec19c8a8-da12-4249-bd4d-90b524cdc0cf,f8a47c2c-fc3b-4c9e-9acb-3d22bef201df,"#N/A","#N/A",1ab72c71-ec12-4afd-a0ac-25aea01d455f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec22e9fd-9964-42e2-b64b-4c0ff1fea8ce,ecf94f26-d115-47a3-805c-4060cf9e542d,"#N/A","#N/A",6074d99b-061d-4369-9f77-0ee2acb66f80,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec3c8f4b-7213-4a05-a76a-86cdb56db778,02790e5c-867a-4d60-b207-f5f0dfab9d1d,"#N/A","#N/A",31a2b398-074c-4876-99e5-39c1aa2677cb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec720194-28cf-4c20-9486-2d7d1bfca451,7c7bc51c-9d69-4f5b-8a33-31aa9a667e33,"#N/A","#N/A",a105ed42-5b80-4de3-8193-ab521f08b700,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec786b35-0466-40f6-8f29-2687201a3b40,94f72062-01cb-4fd2-8412-bc75f3d8910e,"#N/A","#N/A",da26cac6-2f09-4c23-8a29-f7443fe3dd52,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec843134-fbf8-48a3-8915-0cd855a216ce,10e91ef8-aa9e-46d3-98c4-3dcd2daebaf3,"#N/A","#N/A",9ef25b2e-07f8-48ba-a9d6-93e53ebf146a,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ec8663c0-0a17-4bd5-b6df-f11223354076,98b0934c-77a1-4f4f-9893-35c2ae5f049a,"#N/A","#N/A",e556928c-3047-408a-b35b-829546f36772,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
eca5d29f-7d85-4309-b9d8-452529c9a640,d3a73ae7-b2b4-4304-b478-a1a95c0ffb0b,"#N/A","#N/A",46f25aac-4ec8-46a9-8813-b91db1c8ddcf,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ece39935-12e2-4394-a5c0-ef0da5cbf16e,825361f4-c105-4124-bb1a-ad1f5b517b40,"#N/A","#N/A",34cbf15e-db58-4845-8319-a77e55c7f148,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ed2038fb-9495-4fa8-a0b0-6a7c0a91b0e2,9d6f00a2-5127-49ef-8922-4a0fbb277c3b,"#N/A","#N/A",dbc326f6-b350-44b3-bad0-1e7d4a30f042,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ed482a1b-b224-45fb-8b64-1d54d4a0d75c,4ef1d2af-8174-4ce4-b114-f13d2888ccdd,"#N/A","#N/A",4a6159b1-9195-4bfb-8516-7ddebe895f0e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ed5785ec-fac3-4f1a-b5d3-f768e6a0546b,ceec5452-51ec-48bb-9e7c-ff0b394e1d6c,"#N/A","#N/A",c284a2ac-b6a5-48ba-bb7f-a80381f2c460,"#N/A",false,"#N/A",Medium,"#N/A",Pending Approval,Update product list,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ed8aa822-7847-4ef8-a477-8279102eb587,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,"#N/A","#N/A",947d9125-3ffa-46f9-9a77-585500db4e47,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
edb63a8c-4982-4d1c-90f1-b3d6ce660889,f6bc67cb-92cd-4ed6-a978-34951c3af38b,"#N/A","#N/A",7f12c3aa-684f-40cc-a021-bec139f8cd5d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
edbc64ca-32e4-4c1a-a0ee-bfcac22fc0b9,39fad5ac-005c-4b38-b741-e61c350cbc0c,"#N/A","#N/A",a82a45e8-0d81-415c-a84a-71f3e21be7b7,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ee0c89fe-5ec3-483b-875c-c774fee79e37,609c5bd9-06ff-4e77-a688-597a43c6f493,"#N/A","#N/A",fd1d8673-9c13-489e-82a4-567cbe597e70,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ee353ba5-6530-40bb-96d6-f942f3bab8fe,d70e92b5-1314-48cf-ad52-6dcbd196a36b,"#N/A","#N/A",40b6e094-6795-4546-9ab5-5ad8c5726e8b,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ee6a0fd5-c649-4bc6-bda9-f13287bac325,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",dda73adb-4cfe-408f-a40c-43f4d0cbc025,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
eea3c3b2-7d0b-43aa-8130-69f619f71336,e0d24d52-12e9-4aef-9d51-26ee8f11ffe1,"#N/A","#N/A",053b6484-cf43-49ae-9494-1705bdce4f87,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ef0817a3-064c-4ade-a416-b0e49bf03a6e,e7ff9e2d-8eaa-42a5-88a2-0e79e85a51fd,"#N/A","#N/A",ee4b0f9b-1010-446f-956e-350c98ee7649,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ef186dd8-5af1-4f6b-b304-148a2eb60a79,5a13c2ca-beb2-426c-985f-6a274133d212,"#N/A","#N/A",bc9e3542-8e7d-4be1-b239-0a4bd2d1ff24,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
efddcb4a-3cc9-4ade-bf68-816b4c7d1247,0615d973-7662-470c-804f-9e8a845c344e,"#N/A","#N/A",f8b43caa-5ea8-4aee-ba05-c9dad87b5bdf,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
eff552a1-e595-49df-a2f7-ccd00c00a5b5,33a1801d-7094-4807-a185-2fa6024d7ffe,"#N/A","#N/A",d4256e69-17ba-4209-86a8-cd0d77022e6d,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
eff94cc2-9499-456d-86f3-142d48e00c8b,e0c26fe1-c405-47da-9f9f-063856f41152,"#N/A","#N/A",edd8ca0f-12ee-4c82-bf97-0cad9e6adea2,User Needs Help,false,"#N/A",Medium,Instructions not clear,On Hold,Generating/Emailing Donation Statements,"#N/A","#N/A","#N/A",Question,"#N/A"
f015f780-f1f5-4f27-995b-ee35cc97f923,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A",dab380ea-ac15-4fd2-895e-05065b599ed5,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f05a40d1-0c06-47f7-8614-4ae6d081aeab,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,"#N/A","#N/A",ba3c90bb-71c5-444b-82e2-92556d11000c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f05d99d6-59cd-40b4-a698-f6c95dddf1a8,aaa9ff9f-6446-4a83-be85-818c8fcdf793,"#N/A","#N/A",f369e7df-028f-4fd1-bc99-489ef618bb16,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f079bafd-277b-47ea-ae67-5245ad240c29,e7ff9e2d-8eaa-42a5-88a2-0e79e85a51fd,"#N/A","#N/A",6e14bed6-7113-4f1b-b053-d7a6398b6245,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f0982ebf-79a5-47d2-94e9-9856e0d4d311,05ad14ed-a4b3-4b05-a662-ba90845e0c72,"#N/A","#N/A",b508d7ac-d554-46c9-b24c-a27ee9267090,"#N/A",false,"#N/A",Medium,User didn't attend training,New,Setup with list view,"#N/A","#N/A","#N/A",Question,"#N/A"
f0bb12cb-cc36-419f-abd2-a954da8ad787,9eae2f4e-7674-4079-97f6-43a58e08547e,"#N/A","#N/A",40c35819-9e03-492f-9b17-34597916c1bd,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f0cd3dc8-cc3f-40ce-a964-2825c96f5092,014413e1-8589-40bc-baa7-3deb5db84c84,"#N/A","#N/A",3a23f4d4-b6cd-4785-af3d-db3eeb1066e2,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f0d108e6-5dae-4923-b48b-afbae80285e5,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,"#N/A","#N/A",68e1c13b-efd9-4d84-9d4c-e3c658518484,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f1068592-b1c5-48ae-b6af-d0bdc4c86fea,4ece6ce8-ee0c-44c7-8244-4259f0ac4086,"#N/A","#N/A",84ba0621-ebd0-4d44-858c-1c5727b5f1d6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f129fd58-fc31-44dc-b0ff-5fb54d7f2be2,4e912526-2a36-41d8-a84d-dfd0250230c4,"#N/A","#N/A",e24280c6-280f-40b9-86e1-e2b8577543fc,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f1a060c5-9452-443b-833a-ba1cda828e73,185fc0c9-6005-4fb7-8a86-3a035173bad4,"#N/A","#N/A",e885deb6-4b97-46e1-a9c9-518fa1ae6ad1,User Needs Help,false,"#N/A",Medium,User didn't attend training,Rejected,Question,"#N/A","#N/A","#N/A",Question,"#N/A"
f1a65b0e-6ad2-4ecc-b293-026862fe2213,d98994db-7868-4884-9b0e-6cf91f2a4252,"#N/A","#N/A",670b9d14-c57b-4694-a958-28968f693296,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f1dec162-5ded-411a-a367-a63da03c5b08,8f9c068e-835d-424f-9d37-1388be4a7d0a,"#N/A","#N/A",73926584-3db1-475e-999a-1a43b1e57aba,User Needs Help,false,"#N/A",Medium,Existing problem,On Hold,Sandbox setup,"#N/A","#N/A","#N/A",Question,"#N/A"
f1fd66c9-f64b-45d2-83d9-585e66e6e5b1,185fc0c9-6005-4fb7-8a86-3a035173bad4,"#N/A","#N/A",47703f22-dca6-4a4e-879a-327beb1b38f4,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f205addf-dd15-44ce-af1a-6eb4bea6de40,dd7d4738-6278-42df-964f-d94cfc6722a2,"#N/A","#N/A",6c54076c-ccec-4165-9f30-01d4e6f5b67e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f241f891-b2c7-4a7b-a3bc-33a35e8d327e,609c5bd9-06ff-4e77-a688-597a43c6f493,"#N/A","#N/A",f369e7df-028f-4fd1-bc99-489ef618bb16,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f2487664-495d-4442-bc96-582189804826,6e51a1dc-337b-4c3c-bf58-980e8c54185a,"#N/A","#N/A",66202054-4ff1-47e0-871f-859308dfb565,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f25e6a33-9da1-44b9-9acb-eb5e63ca17be,9f0e8165-a54e-4baa-963a-f32374c91307,"#N/A","#N/A",a50513d3-2dd5-47fd-805e-d0699b1b6a3f,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
f2aa28cc-0542-4c2a-86e7-dc07bc8c9c24,a704cfb8-ce78-43a6-a1d4-e7823018c366,"#N/A","#N/A",abbaa445-5997-4369-8679-031af8d6d851,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
f2bd3a25-be02-4da1-8cd9-440b840b8a3d,825361f4-c105-4124-bb1a-ad1f5b517b40,"#N/A","#N/A",e060cb88-1d3f-4019-9431-e2e6f7377e43,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f2db3a0d-dff9-4fad-8d0b-9d987a9bcf8e,9eae2f4e-7674-4079-97f6-43a58e08547e,"#N/A","#N/A",552432e4-e7d6-48d2-93a6-7775f1402d9f,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f309fd2a-17d7-49ba-afca-634106d51ee2,fcceadff-9901-444d-9c5a-f68a42a89f4b,"#N/A","#N/A",60b402df-18b6-4854-a6d9-30775dd0b760,EMEA Case,false,"#N/A",Medium,Instructions not clear,Closed,Adding Parameters to Button,"#N/A","#N/A","#N/A",Question,"#N/A"
f31ad3e9-780c-4bb2-8bd6-f0c3fa5396ce,7d7982a6-c395-48a7-a798-6695ca118534,"#N/A","#N/A",8208eb57-c537-4615-8ce6-7c1d22c8ef57,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f345c158-47fe-4f53-989c-7fbafec0d003,26258eba-e337-4dca-8ed1-5f562843401e,"#N/A","#N/A",f2f1ecf0-3eac-4b60-9865-efcf84f8cab4,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
f348ca33-4ebf-43bf-8015-4809140fe50f,ababff38-4578-4e08-8890-2e39ab7dbfb9,"#N/A","#N/A",97097653-38c1-498a-a667-04a28b1ed26f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f35b3813-3df6-46b8-9e72-c6ceada45bac,91891bbd-a0e9-4bcd-9e1e-90a0c3004dea,"#N/A","#N/A",27df9bd1-fdea-4a00-af8d-783e22ffd223,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f366a741-087b-4f0b-82b7-a1128ea68863,5a13c2ca-beb2-426c-985f-6a274133d212,"#N/A","#N/A",fc03eb0b-8774-4d13-9bdb-8a0c659484c6,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
f36cc3e5-07d6-41a1-a329-7e3c29ba0882,7c7bc51c-9d69-4f5b-8a33-31aa9a667e33,"#N/A","#N/A",f8670931-f575-4b5b-84bb-182f7b597efd,I'd like to run a monthly usage report to see who has been using the Sales Enablement Suite.  How can I do this?,false,"#N/A",Medium,Complex functionality,Pending Approval,How do we run a usage report?,"#N/A","#N/A","#N/A",Question,"#N/A"
f3b00fb0-5644-43d8-8fb5-110468878cf9,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,"#N/A","#N/A",697ccee8-9abf-4d0d-96c3-117c48748816,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
f3b5c08f-ac3d-4e6d-b0f8-ec96ab22e39a,bdf0643c-3761-4db2-8dfe-5fdfb6df8e46,"#N/A","#N/A",0bdb056c-26d4-4380-8be8-4fcdabc44233,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
